Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,quarter,day_of_week,sales_lag_1,sales_lag_4,sales_lag_52,rolling_mean_4,rolling_mean_12
18,2010-12-10,1416168.98,0,25.64,3.132,132.6764,9.331,2010,12,49,4,4,1799070.98,754134.95,1245628.61,1387050.0599999996,1326359.4933333334
17,2010-12-10,962475.55,0,31.64,2.817,126.7934,6.885,2010,12,49,4,4,1416168.98,1211026.13,1564502.26,1324912.4149999998,1232950.7983333333
16,2010-12-10,570103.64,0,32.02,2.728,190.9741069,6.986,2010,12,49,4,4,962475.55,1121934.15,2766400.05,1186954.7874999999,1211358.5408333333
15,2010-12-10,847294.04,0,23.97,3.255,132.6764,8.067,2010,12,49,4,4,570103.64,1799070.98,1309476.68,949010.5524999998,1080628.78
14,2010-12-10,2600519.26,0,30.54,3.109,182.5519538,8.724,2010,12,49,4,4,847294.04,1416168.98,240044.57,1245098.1224999996,1162673.055
13,2010-12-10,2461468.35,0,36.78,2.817,126.7934,7.795,2010,12,49,4,4,2600519.26,962475.55,1548033.78,1619846.3224999998,1265252.5358333334
11,2010-12-10,1564516.43,0,53.33,2.843,214.7693037,7.564,2010,12,49,4,4,2461468.35,570103.64,1016143.64,1868449.5199999996,1318414.4208333332
45,2010-12-10,1002364.34,0,30.54,3.109,182.5519538,8.724,2010,12,49,4,4,1564516.43,847294.04,1884343.67,1907217.0949999995,1359256.4
9,2010-12-10,618121.82,0,46.1,2.843,214.9981378,6.56,2010,12,49,4,4,1002364.34,2600519.26,1447916.29,1411617.7349999999,1347921.9725
8,2010-12-10,1069061.63,0,42.47,2.843,214.8155214,6.433,2010,12,49,4,4,618121.82,2461468.35,642678.53,1063516.0549999997,1336091.5975
7,2010-12-10,599730.07,0,24.24,2.728,190.9741069,9.137,2010,12,49,4,4,1069061.63,1564516.43,407112.22,822319.4649999997,1292574.5908333333
6,2010-12-10,1834737.58,0,48.46,2.843,212.9804059,7.007,2010,12,49,4,4,599730.07,1002364.34,1338716.37,1030412.7749999997,1295546.8074999999
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768,2010,12,49,4,4,1834737.58,618121.82,1200892.56,964085.2024999997,1206933.6866666668
4,2010-12-10,2302504.86,0,42.4,2.86,126.7934,7.127,2010,12,49,4,4,352811.53,1069061.63,209986.25,1272446.0099999998,1318602.7958333332
3,2010-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,2010,12,49,4,4,2302504.86,599730.07,1001512.21,1239423.9999999998,1310064.3283333334
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,4,4,467642.03,1834737.58,885572.96,1375421.2424999997,1437683.7041666666
1,2010-12-10,1682614.26,0,46.33,2.843,211.4659526,7.838,2010,12,49,4,4,2378726.55,352811.53,982598.88,1707871.9249999998,1361191.6208333333
10,2010-12-10,2411790.21,0,60.51,3.091,126.7934,9.003,2010,12,49,4,4,1682614.26,2302504.86,508213.14,1735193.2625,1357051.7758333331
21,2010-12-10,943891.64,0,46.35,2.843,211.1247993,8.163,2010,12,49,4,4,2411790.21,467642.03,351925.36,1854255.6649999998,1305333.0433333332
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.484,2010,12,49,4,4,943891.64,2378726.55,1431910.98,1947604.5474999999,1451146.1883333335
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,12,49,4,4,2752122.08,1682614.26,1000582.06,1995042.48,1555666.5358333334
44,2010-12-10,278253.28,0,36.78,2.817,126.7934,7.61,2010,12,49,4,4,1872365.99,2411790.21,1220115.75,1461658.2475,1489765.84
43,2010-12-10,598679.02,0,52.52,2.843,203.4475786,10.21,2010,12,49,4,4,278253.28,943891.64,500250.8,1375355.0925000003,1489678.2525000002
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,49,4,4,598679.02,2752122.08,557543.62,1029125.2825,1450717.0241666667
42,2010-12-10,585175.24,0,60.51,3.091,126.7934,9.003,2010,12,49,4,4,1367202.84,1872365.99,264214.12,707327.595,1470080.6666666667
41,2010-12-10,1434908.13,0,33.9,2.728,190.9741069,7.508,2010,12,49,4,4,585175.24,278253.28,879244.9,996491.3075,1397780.9391666667
40,2010-12-10,1111215.72,0,21.64,3.132,132.6764,5.287,2010,12,49,4,4,1434908.13,598679.02,360266.09,1124625.4825,1451412.08
39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,12,49,4,4,1111215.72,1367202.84,1413302.7,1190465.8925,1389065.2408333335
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313,2010,12,49,4,4,1630564.48,585175.24,2015781.27,1133163.39,1278511.155
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49,4,4,355965.23,1434908.13,2102530.17,902238.2375,1120129.2641666667
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49,4,4,511207.52,1111215.72,1617025.41,725570.5650000001,1075183.7133333334
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,2010,12,49,4,4,404545.03,1630564.48,476420.77,595074.4924999999,938221.8891666667
32,2010-12-10,1377322.73,0,36.62,2.728,190.9741069,9.137,2010,12,49,4,4,1108580.19,355965.23,344490.88,850413.8674999999,896968.2841666667
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,2010,12,49,4,4,1377322.73,511207.52,1677067.24,785874.5125,894868.0191666665
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,2010,12,49,4,4,253050.1,404545.03,552811.62,956403.51,935533.1858333334
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,2010,12,49,4,4,1086661.02,1108580.19,952766.93,1077511.6500000001,954350.6783333333
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,49,4,4,1593012.75,1377322.73,2251206.64,974363.2625,985980.1733333333
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,4,4,964729.18,253050.1,1380522.64,1446034.1575000002,1044715.6358333334
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49,4,4,2139733.68,1086661.02,1069533.17,1461771.9125,1047915.3291666666
29,2010-12-10,713834.74,0,28.43,3.132,132.6764,10.524,2010,12,49,4,4,1149612.04,1593012.75,578164.82,1241977.41,971521.1841666666
30,2010-12-10,428631.91,0,46.35,2.843,211.1247993,8.163,2010,12,49,4,4,713834.74,964729.18,2258489.63,1107953.0925,977576.7408333333
31,2010-12-10,1475685.1,0,46.35,2.843,211.1247993,8.163,2010,12,49,4,4,428631.91,2139733.68,2083379.89,941940.9475,1057949.8724999998
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,2010,12,49,4,4,1475685.1,1149612.04,829210.73,1021079.06,1146418.1608333334
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,50,4,4,1466164.49,713834.74,2416051.17,1224541.1225,1181343.3941666668
21,2010-12-17,1147556.83,0,48.63,2.869,211.0645458,8.163,2010,12,50,4,4,1527682.99,428631.91,1615987.96,1404272.3525,1162196.2358333333
15,2010-12-17,983825.15,0,25.3,3.301,132.6804516,8.067,2010,12,50,4,4,1147556.83,1475685.1,1230514.58,1281307.365,1223094.1566666667
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,2010,12,50,4,4,983825.15,1466164.49,926573.81,1619564.535,1367471.8358333332
19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,2010,12,50,4,4,2819193.17,1527682.99,512260.59,1715635.6475,1394051.3933333333
18,2010-12-17,1588430.71,0,27.4,3.139,132.6804516,9.331,2010,12,50,4,4,1911967.44,1147556.83,754134.95,1825854.1175000002,1446026.5208333333
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,50,4,4,1588430.71,983825.15,1211026.13,2139541.2,1454263.1708333334
17,2010-12-17,1049372.38,0,25.13,2.842,126.8794839,6.885,2010,12,50,4,4,2238573.48,2819193.17,1121934.15,1697086.0025,1445909.8658333335
16,2010-12-17,648652.01,0,26.01,2.778,191.0303376,6.986,2010,12,50,4,4,1049372.38,1911967.44,1799070.98,1381257.145,1440477.9716666667
14,2010-12-17,2762861.41,0,30.51,3.14,182.517732,8.724,2010,12,50,4,4,648652.01,1588430.71,1416168.98,1674864.8199999998,1634997.0966666667
9,2010-12-17,685243.2,0,49.7,2.869,214.9334937,6.56,2010,12,50,4,4,2762861.41,2238573.48,962475.55,1286532.2499999998,1569126.9383333332
12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,2010,12,50,4,4,685243.2,1049372.38,570103.64,1348090.4925,1554913.6766666668
11,2010-12-17,1843971.15,0,54.63,2.869,214.704919,7.564,2010,12,50,4,4,1295605.35,648652.01,847294.04,1646920.2775,1581271.0233333332
10,2010-12-17,2811646.85,0,59.15,3.125,126.8794839,9.003,2010,12,50,4,4,1843971.15,2762861.41,2600519.26,1659116.6375,1719945.1916666667
8,2010-12-17,1220579.55,0,45.03,2.869,214.7510843,6.433,2010,12,50,4,4,2811646.85,685243.2,2461468.35,1792950.7249999999,1739674.7249999999
7,2010-12-17,716388.81,0,20.74,2.778,191.0303376,9.137,2010,12,50,4,4,1220579.55,1295605.35,1564516.43,1648146.59,1564441.0283333333
6,2010-12-17,2090268.95,0,52.24,2.869,212.918049,7.007,2010,12,50,4,4,716388.81,1843971.15,1002364.34,1709721.04,1579299.4874999998
4,2010-12-17,2740057.14,0,46.57,2.884,126.8794839,7.127,2010,12,50,4,4,2090268.95,2811646.85,618121.82,1691823.6125,1675268.3566666667
3,2010-12-17,498159.39,0,52.2,2.869,214.704919,7.564,2010,12,50,4,4,2740057.14,1220579.55,1069061.63,1511218.5725,1530233.8491666669
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,2010,12,50,4,4,498159.39,716388.81,599730.07,1748002.8125,1581413.2983333336
13,2010-12-17,2771646.81,0,35.21,2.842,126.8794839,7.795,2010,12,50,4,4,1663525.77,2090268.95,1834737.58,1918347.2775000003,1758329.5316666665
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768,2010,12,50,4,4,2771646.81,2740057.14,352811.53,1325283.29,1558741.18
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50,4,4,367801.19,498159.39,2302504.86,1499946.7750000001,1601372.0241666667
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,4,4,1196813.33,1663525.77,467642.03,1671589.9224999999,1689246.4416666667
1,2010-12-17,1891034.93,0,49.84,2.869,211.4053124,7.838,2010,12,50,4,4,2350098.36,2771646.81,2378726.55,1451436.9525,1693168.4233333336
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,50,4,4,1891034.93,367801.19,1682614.26,1621413.5524999998,1546173.485
45,2010-12-17,1123282.85,0,30.51,3.14,182.517732,8.724,2010,12,50,4,4,1047707.59,1196813.33,2411790.21,1603030.9324999999,1538065.4266666665
44,2010-12-17,278646.35,0,35.21,2.842,126.8794839,7.61,2010,12,50,4,4,1123282.85,2350098.36,943891.64,1085167.93,1501586.8883333334
43,2010-12-17,615761.77,0,56.51,2.869,203.3996521,10.21,2010,12,50,4,4,278646.35,1891034.93,2752122.08,766349.6400000001,1378711.29
42,2010-12-17,537455.65,0,59.15,3.125,126.8794839,9.003,2010,12,50,4,4,615761.77,1047707.59,1872365.99,638786.655,1195161.1658333333
41,2010-12-17,1627904.68,0,31.51,2.778,191.0303376,7.508,2010,12,50,4,4,537455.65,1123282.85,278253.28,764942.1125,1289306.6066666667
40,2010-12-17,1179036.3,0,23.01,3.139,132.6804516,5.287,2010,12,50,4,4,1627904.68,278646.35,598679.02,990039.6,1248932.4841666666
39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,12,50,4,4,1179036.3,615761.77,1367202.84,1296642.2725,1171476.2883333333
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,2010,12,50,4,4,1842172.46,537455.65,585175.24,1245888.6475,1168696.285
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,4,4,334441.15,1627904.68,1434908.13,1491204.165,1286392.4033333333
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50,4,4,2609166.75,1179036.3,1111215.72,1298998.765,1124735.4316666666
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,2010,12,50,4,4,410214.7,1842172.46,1630564.48,1167202.5,1076731.4708333334
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,2010,12,50,4,4,1314987.4,334441.15,355965.23,1390379.2449999999,1091684.8491666669
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,2010,12,50,4,4,1227148.13,2609166.75,511207.52,797806.3724999999,1017984.2166666667
32,2010-12-17,1557776.1,0,36.07,2.778,191.0303376,9.137,2010,12,50,4,4,238875.26,410214.7,404545.03,1084696.7225,1124578.3625
31,2010-12-17,1714667.0,0,48.63,2.869,211.0645458,8.163,2010,12,50,4,4,1557776.1,1314987.4,1108580.19,1184616.6225,1216153.7983333333
30,2010-12-17,445332.28,0,48.63,2.869,211.0645458,8.163,2010,12,50,4,4,1714667.0,1227148.13,1377322.73,989162.6600000001,1208476.8508333333
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,2010,12,50,4,4,445332.28,238875.26,253050.1,1307054.75,1198688.4291666667
29,2010-12-17,850538.25,0,30.46,3.139,132.6804516,10.524,2010,12,50,4,4,1510443.62,1557776.1,1086661.02,1130245.2875,1171313.5916666666
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50,4,4,850538.25,1714667.0,1593012.75,835149.8400000001,1062322.9875
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,2010,12,51,4,4,534285.21,445332.28,964729.18,786128.47,1055223.4583333333
32,2010-12-24,1949183.14,0,30.72,2.781,191.1430189,9.137,2010,12,51,4,4,249246.8,1510443.62,2139733.68,895813.35,1000224.8241666667
31,2010-12-24,2068942.97,0,51.29,2.886,211.0646599,8.163,2010,12,51,4,4,1949183.14,850538.25,1149612.04,1200414.53,1138452.18
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,4,4,2068942.97,534285.21,713834.74,1836383.7475,1285383.4033333333
29,2010-12-24,1130926.79,0,29.76,3.15,132.7477419,10.524,2010,12,51,4,4,3078162.08,249246.8,428631.91,2056803.745,1277364.9583333333
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,2010,12,51,4,4,1130926.79,1949183.14,1475685.1,2076014.5574999999,1426294.2191666665
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51,4,4,2026026.39,2068942.97,1466164.49,1952274.4325,1427644.75
30,2010-12-24,519354.88,0,51.29,2.886,211.0646599,8.163,2010,12,51,4,4,1573982.47,3078162.08,1527682.99,1312572.6325,1328035.4066666667
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,2010,12,51,4,4,519354.88,1130926.79,1147556.83,1435027.9975,1425986.7375
39,2010-12-24,2495489.25,0,58.86,2.886,210.1805602,8.476,2010,12,51,4,4,1620748.25,2026026.39,983825.15,1552393.7125,1508073.8733333333
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51,4,4,2495489.25,1573982.47,2819193.17,1303100.575,1485263.1791666665
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,2010,12,51,4,4,576809.92,519354.88,1911967.44,1265538.535,1471498.305
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,51,4,4,369106.72,1620748.25,1588430.71,1184199.27,1558677.0041666667
40,2010-12-24,1648829.18,0,24.18,3.15,132.7477419,5.287,2010,12,51,4,4,1295391.19,2495489.25,2238573.48,972534.2525,1533647.5075
41,2010-12-24,2225016.73,0,29.81,2.781,191.1430189,7.508,2010,12,51,4,4,1648829.18,576809.92,1049372.38,1384585.955,1546653.6541666668
43,2010-12-24,656637.63,0,57.15,2.886,203.4086682,10.21,2010,12,51,4,4,2225016.73,369106.72,648652.01,1456468.6825,1344859.95
44,2010-12-24,365098.24,0,34.9,2.846,126.9835806,7.61,2010,12,51,4,4,656637.63,1295391.19,2762861.41,1223895.445,1281040.9041666666
45,2010-12-24,1682862.03,0,30.59,3.141,182.54459,8.724,2010,12,51,4,4,365098.24,1648829.18,685243.2,1232403.6575000002,1252443.8741666668
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,2010,12,51,4,4,1682862.03,2225016.73,1295605.35,1120958.6099999999,1269548.3800000001
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,2010,12,51,4,4,1779236.54,656637.63,1843971.15,1553303.1400000001,1425103.4525
42,2010-12-24,555075.27,0,57.06,3.236,126.9835806,9.003,2010,12,51,4,4,2386015.75,365098.24,2811646.85,1600797.3975,1336297.3708333333
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,51,4,4,555075.27,1682862.03,1220579.55,1670693.1500000001,1291877.0199999998
23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,2010,12,51,4,4,1962445.04,1779236.54,716388.81,1909453.29,1471665.9516666664
1,2010-12-24,2387950.2,0,52.33,2.886,211.4051222,7.838,2010,12,51,4,4,2734277.1,2386015.75,2090268.95,1909936.9025000003,1639902.9083333334
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,51,4,4,2387950.2,555075.27,2740057.14,2630170.005,1818287.6158333335
3,2010-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,2010,12,51,4,4,3436007.68,1962445.04,498159.39,2291056.3475,1731384.385
4,2010-12-24,3526713.39,0,43.21,2.887,126.9835806,7.127,2010,12,51,4,4,605990.41,2734277.1,1663525.77,2489165.42,1839859.1066666667
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768,2010,12,51,4,4,3526713.39,2387950.2,2771646.81,2008680.4325,1823973.491666667
6,2010-12-24,2727575.18,0,55.07,2.886,212.9165082,7.007,2010,12,51,4,4,466010.25,3436007.68,367801.19,1831572.3075,2020846.5700000003
7,2010-12-24,1045124.88,0,26.04,2.781,191.1430189,9.137,2010,12,51,4,4,2727575.18,605990.41,1196813.33,1941355.925,1967701.8075
8,2010-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433,2010,12,51,4,4,1045124.88,3526713.39,2350098.36,1437587.85,1945402.1866666668
9,2010-12-24,873347.55,0,50.93,2.886,214.9301534,6.56,2010,12,51,4,4,1511641.09,466010.25,1891034.93,1539422.1750000003,1819346.5033333336
10,2010-12-24,3749057.69,0,57.06,3.236,126.9835806,9.003,2010,12,51,4,4,873347.55,2727575.18,1047707.59,1794792.8025,2085511.705
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51,4,4,3749057.69,1045124.88,1123282.85,1639034.98,1957149.0841666667
12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,2010,12,51,4,4,422093.59,1511641.09,278646.35,1703187.1800000002,1876646.8166666667
11,2010-12-24,2306265.36,0,59.33,2.886,214.7017828,7.564,2010,12,51,4,4,1768249.89,873347.55,615761.77,2061416.6324999998,1869839.7466666668
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2010,12,51,4,4,2306265.36,3749057.69,537455.65,2065824.0675,1897396.3925
19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,2010,12,51,4,4,3766687.43,422093.59,1627904.68,2629852.275,2070081.0599999998
18,2010-12-24,2027507.15,0,28.16,3.15,132.7477419,9.331,2010,12,51,4,4,2678206.42,1768249.89,1179036.3,2694666.59,1945147.2066666663
21,2010-12-24,1587257.78,0,51.29,2.886,211.0646599,8.163,2010,12,51,4,4,2027507.15,2306265.36,1842172.46,2514914.695,2038584.5008333332
16,2010-12-24,1004730.69,0,32.46,2.781,191.1430189,6.986,2010,12,51,4,4,1587257.78,3766687.43,334441.15,1824425.51,1895014.1266666667
15,2010-12-24,1368318.17,0,25.07,3.309,132.7477419,8.067,2010,12,51,4,4,1004730.69,2678206.42,2609166.75,1496953.4474999998,1921946.9008333331
14,2010-12-24,3818686.45,0,30.59,3.141,182.54459,8.724,2010,12,51,4,4,1368318.17,2027507.15,410214.7,1944748.2725,2114200.6808333336
13,2010-12-24,3595903.2,0,34.9,2.846,126.9835806,7.795,2010,12,51,4,4,3818686.45,1587257.78,1314987.4,2446909.6275,2341080.3183333334
17,2010-12-24,1309226.79,0,26.58,2.846,126.9835806,6.885,2010,12,51,4,4,3595903.2,1004730.69,1227148.13,2523033.6525,2137761.0766666667
32,2010-12-31,955463.84,1,27.7,2.829,191.2557002,9.137,2010,12,52,4,4,1309226.79,1368318.17,238875.26,2419820.0700000003,2182208.5974999997
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52,4,4,955463.84,3818686.45,1557776.1,1684465.53,2107960.1308333334
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,4,4,877268.29,3595903.2,1714667.0,1145730.48,2035851.6008333333
28,2010-12-31,1090558.57,1,45.64,3.148,127.0876774,14.313,2010,12,52,4,4,1440963.0,1309226.79,445332.28,1091063.425,1812840.8624999998
29,2010-12-31,465992.02,1,28.49,3.177,132.8150323,10.524,2010,12,52,4,4,1090558.57,955463.84,1510443.62,968695.47,1628489.6624999999
30,2010-12-31,397631.02,1,47.19,2.943,211.064774,8.163,2010,12,52,4,4,465992.02,877268.29,850538.25,848786.1525000001,1492666.6516666664
31,2010-12-31,1198071.6,1,47.19,2.943,211.064774,8.163,2010,12,52,4,4,397631.02,1440963.0,534285.21,788063.3025,1460234.47
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,52,4,4,1198071.6,1090558.57,249246.8,671196.795,1428431.2908333333
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52,4,4,623092.54,465992.02,1949183.14,669781.7150000001,1352765.7516666667
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,2010,12,52,4,4,460331.7,397631.02,2068942.97,795901.3825000001,1109717.6883333332
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,2010,12,52,4,4,902109.69,1198071.6,3078162.08,640466.495,858086.7591666667
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52,4,4,576332.05,623092.54,1130926.79,574521.0225,778927.0808333334
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,2010,12,52,4,4,359310.65,460331.7,2026026.39,761588.1100000001,800021.765
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,2010,12,52,4,4,1208600.05,902109.69,1573982.47,612037.89,752241.8083333332
39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,12,52,4,4,303908.81,576332.05,519354.88,775457.9175,734662.5716666667
40,2010-12-31,811318.3,1,19.29,3.177,132.8150323,5.287,2010,12,52,4,4,1230012.16,359310.65,1620748.25,888459.8300000001,711392.5491666667
41,2010-12-31,1001790.16,1,25.19,2.829,191.2557002,7.508,2010,12,52,4,4,811318.3,1208600.05,2495489.25,836757.3575,756042.3941666667
42,2010-12-31,428953.6,1,49.67,3.148,127.0876774,9.003,2010,12,52,4,4,1001790.16,303908.81,576809.92,868018.5549999999,758652.6091666667
43,2010-12-31,534740.3,1,48.61,2.943,203.4176843,10.21,2010,12,52,4,4,428953.6,1230012.16,369106.72,694200.59,703375.0008333334
33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,2010,12,52,4,4,534740.3,811318.3,1295391.19,546322.2275,669767.6933333334
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,52,4,4,219804.85,1001790.16,1648829.18,588318.15,728887.8725
18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,2010,12,52,4,4,1169773.85,428953.6,2225016.73,703056.5025000001,727704.3158333334
21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,2010,12,52,4,4,887907.01,534740.3,656637.63,737597.235,735751.9141666667
